file_path,sharpness_ave,light_or_dark,contains_text,is_shoe,T_proxy,outcome,y0,y1
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes153.jpg,1,0,0,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes154.jpg,1,0,0,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes155.jpg,0,0,0,1,0,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes156.jpg,0,1,0,1,1,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes157.jpg,0,0,0,1,0,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes158.jpg,1,1,0,1,1,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes159.jpg,1,0,0,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes160.jpg,0,1,0,1,1,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes161.jpg,0,1,0,1,1,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes162.jpg,1,0,0,1,1,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes163.jpg,0,0,0,1,0,0,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes164.jpg,1,0,0,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes165.jpg,1,0,0,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes166.jpg,0,1,0,1,1,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes167.jpg,1,0,0,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes169.jpg,0,0,0,1,0,0,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes170.jpg,0,0,0,1,0,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes171.jpg,1,0,0,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes172.jpg,1,1,0,1,1,1,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes173.jpg,1,1,0,1,1,1,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes174.jpg,0,0,0,1,0,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes175.jpg,0,0,0,1,0,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes176.jpg,0,0,0,1,0,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes177.jpg,0,1,0,1,1,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes178.jpg,1,0,0,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes179.jpg,1,0,0,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes181.jpg,0,1,0,1,1,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes182.jpg,0,1,0,1,1,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes183.jpg,0,1,0,1,1,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes184.jpg,1,0,0,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes185.jpg,0,1,0,1,1,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes186.jpg,0,0,0,1,0,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes187.jpg,0,1,0,1,1,0,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes188.jpg,1,0,0,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes189.jpg,1,0,0,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes190.jpg,1,0,0,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes191.jpg,0,1,0,1,1,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes192.jpg,1,0,0,1,0,1,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes193.jpg,1,0,0,1,0,1,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes194.jpg,0,0,0,1,0,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes195.jpg,0,0,0,1,0,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes196.jpg,0,1,0,1,1,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes197.jpg,1,0,0,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes198.jpg,1,0,0,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes200.jpg,1,0,0,1,0,1,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes201.jpg,1,0,0,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes202.jpg,0,1,0,1,1,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes203.jpg,0,0,0,1,0,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes204.jpg,0,0,0,1,0,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes205.jpg,0,0,0,1,0,0,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes206.jpg,0,0,0,1,0,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes207.jpg,0,0,0,1,0,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes208.jpg,0,0,0,1,0,0,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes209.jpg,1,1,0,1,1,1,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes210.jpg,1,0,0,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes211.jpg,0,1,0,1,1,0,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes213.jpg,0,0,0,1,0,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes214.jpg,0,0,0,1,0,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes215.jpg,1,0,1,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes217.jpg,1,1,0,1,1,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes218.jpg,1,1,0,1,1,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes219.jpg,0,0,0,1,1,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes221.jpg,0,1,0,1,1,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes222.jpg,1,0,0,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes223.jpg,0,1,0,1,1,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes224.jpg,1,0,0,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes225.jpg,0,0,0,1,0,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes226.jpg,1,1,0,1,1,1,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes227.jpg,0,1,0,1,1,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes228.jpg,1,1,0,1,1,1,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes229.jpg,0,0,0,1,0,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes230.jpg,1,1,0,1,1,1,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes231.jpg,0,0,0,1,0,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes232.jpg,0,0,0,1,0,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes233.jpg,1,1,0,1,1,1,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes234.jpg,0,1,0,1,1,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes235.jpg,0,0,0,1,1,0,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes236.jpg,1,0,0,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes237.jpg,1,0,0,1,0,1,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes238.jpg,0,0,0,1,1,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes239.jpg,1,0,0,1,1,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes240.jpg,0,1,0,1,1,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes242.jpg,1,1,0,1,1,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes243.jpg,0,0,0,1,0,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes245.jpg,1,1,0,1,1,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes246.jpg,0,1,0,1,1,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes247.jpg,0,1,0,1,1,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes248.jpg,1,0,0,1,0,1,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes249.jpg,0,0,0,1,0,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes250.jpg,0,1,0,1,1,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes251.jpg,1,1,1,1,1,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes252.jpg,0,0,0,1,0,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes253.jpg,0,0,0,1,0,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes254.jpg,1,0,1,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes255.jpg,0,0,0,1,0,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes256.jpg,0,1,0,1,1,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes258.jpg,0,1,0,1,1,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes259.jpg,1,1,0,1,1,1,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes260.jpg,1,1,0,1,1,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes261.jpg,0,1,0,1,1,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes263.jpg,1,0,0,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes264.jpg,1,1,0,1,1,1,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes265.jpg,1,0,1,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes266.jpg,1,0,0,1,0,1,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes267.jpg,1,0,0,1,0,1,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes268.jpg,1,1,1,1,1,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes269.jpg,0,0,0,1,0,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes270.jpg,1,1,1,1,1,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes271.jpg,1,0,0,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes272.jpg,1,0,0,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes273.jpg,0,0,0,1,0,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes274.jpg,1,0,0,1,1,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes275.jpg,0,0,0,1,0,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes276.jpg,0,0,0,1,0,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes277.jpg,1,1,0,1,1,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes278.jpg,0,1,0,1,1,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes279.jpg,1,0,0,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes280.jpg,1,0,0,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes281.jpg,1,0,0,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes282.jpg,1,0,0,1,1,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes283.jpg,0,1,0,1,1,0,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes284.jpg,1,1,0,1,1,1,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes285.jpg,1,0,0,1,0,1,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes286.jpg,1,1,0,1,1,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes287.jpg,1,0,0,1,0,1,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes288.jpg,1,1,0,1,1,1,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes289.jpg,0,0,0,1,1,0,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes290.jpg,1,1,0,1,1,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes292.jpg,0,1,0,1,1,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes293.jpg,1,0,0,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes294.jpg,1,0,0,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes295.jpg,0,1,0,1,1,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes297.jpg,1,0,1,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes299.jpg,1,1,0,1,1,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes300.jpg,0,0,0,1,0,0,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes301.jpg,0,1,0,1,1,0,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes302.jpg,1,1,0,1,1,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes303.jpg,0,0,0,1,0,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes304.jpg,1,0,0,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes305.jpg,0,1,0,1,1,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes307.jpg,1,0,0,1,0,0,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes308.jpg,0,0,0,1,0,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes309.jpg,1,1,0,1,1,1,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes310.jpg,0,1,0,1,1,1,0.8054096649056327,0.9020713569615743
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes312.jpg,1,1,0,1,1,1,0.2096685234877232,0.3712344558533668
/root/graduation_thetis/causal-bert-pytorch/input/shoclo_imgs/shoes313.jpg,1,1,1,1,1,1,0.2096685234877232,0.3712344558533668
